"name";"intcode";"barcode";"price";"dept";"tag";"unit"
"Мат. плата Socket1150 GIGABYTE ""GA-H81M-S1"" (iH81, 2xDDR3, SATA III, SATA II, PCI-E, D-Sub, SB, 1Гбит LAN, USB2.0, USB3.0, mATX)";"1538";"0000000000000";"2154.52";"1";"1";"шт"
"Модуль оперативной памяти 1ГБ DDR2 SDRAM Silicon Power ""SP002GBLTU160V01"" ( 1333МГц, CL11)";"1539";"0000000000000";"1200";"1";"1";"шт"
"Процессор Intel ""Pentium G3240"" (3.10ГГц, 2x256КБ+3МБ, EM64T, GPU) Socket1150";"1540";"0000000000000";"2930.93";"1";"1";"шт"
"Жесткий диск 500ГБ 2.5"" Toshiba ""MQ01ABF050"", 5400об./мин., 8МБ (SATA III)";"1541";"0000000000000";"3200";"2";"1";"шт"
"Кулер для процессора Socket1156 Cooler Master ""CP6-9HDSA-PL-GP""	2";"1542";"0000000000000";"550";"2";"1";"шт"
"Корпус Miditower Codegen ""3336-A2"", ATX, черно-серый (500Вт)";"1543";"0000000000000";"2990";"2";"1";"шт"
"Установка лицензии 1С8 Бухгалтерии на 1 доп. раб. место";"1544";"0000000000000";"5200";"1";"1";"шт"
"Маршрутизатор TP-Link  ADSL2+ TD-W8901";"1545";"0000000000000";"1890";"2";"1";"шт"
"Модуль памяти 4ГБ DDR3 SDRAM SEC (PC12800, 1600МГц, CL11)";"1546";"0000000000000";"2150";"2";"1";"шт"
"Видеокарта PCI-E 2048МБ Sapphire ""Radeon R7 250 with Boost"" 11215-01 (Radeon R7 250, DDR3, D-Sub, DV	1";"1547";"0000000000000";"4500";"2";"1";"шт"
"Корпус Miditower IN-WIN ""EAR-007"" ATX 2.03, черно-серебр. (450Вт, ATX12V V2.0)";"1548";"0000000000000";"3350";"2";"1";"шт"
"ЖК-монитор 21.5"" Samsung ""S22C200NY"" LS22C20KNY 1920x1080, 5мс, черный (D-Sub)	1";"1549";"0000000000000";"5400";"2";"1";"шт"
"Процессор Intel ""Core i3-4150"" (3.50ГГц, 2x256КБ+3МБ, EM64T, GPU) Socket1150";"1550";"0000000000000";"6050";"2";"1";"шт"
"Корпус Miditower Codegen ""3336-A11"", ATX, черно-серебр. (500Вт)";"1551";"0000000000000";"2035";"2";"1";"шт"
"Материнская плата Socket1150 ASUS ""H81M-K"" (iH81, 2xDDR3, SATA III, SATA II, PCI-E, D-Sub, DVI, SB,";"1552";"0000000000000";"3311";"2";"1";"шт"
"Модуль оперативной памяти 4ГБ DDR3 SDRAM Kingston ""ValueRAM"" KVR16N11S8/4 (PC12800, 1600МГц, CL11)";"1553";"0000000000000";"2305";"2";"1";"шт"
"ЖК-монитор 21.5"" Samsung ""S22D300NY"" LS22D300NY 1920x1080, 5мс, черный (D-Sub)	1";"1554";"0000000000000";"5750";"2";"1";"шт"
"Процессор Intel ""Pentium G3420"" (3.20ГГц, 2x256КБ+3МБ, EM64T, GPU) Socket1150";"1555";"0000000000000";"3568";"2";"1";"шт"
"Модуль оперативной памяти 4ГБ DDR3 SDRAM Kingston ""ValueRAM"" KVR13N9S8/4 (PC10600, 1333МГц, CL9)";"1556";"0000000000000";"2100";"2";"1";"шт"
"Картридер CF/MD/SDXC/microSDXC/MMC/MS/M2/xD Ginzzu ""GR-136UB"", в 3.5"" отсек, доп. порт USB, черный ";"1557";"0000000000000";"260";"2";"1";"шт"
"Картридж CACTUS CS-S1660  (D104S) для принтеров Samsung ML-1660/1665";" SCX-3205 черный, 1500 стр.";"1558";"0000000000000";"1250";"2";"1";"шт"
"Тонер Xerox DocuPrint P8e банка 130г";"1559";"0000000000000";"200";"2";"1";"шт"
"Бумага Lomond  карточка глянцевая односторонняя, 10x15, 230 г/м2,100 листов Lom-IJ-0102082";"1560";"0000000000000";"160";"2";"1";"шт"
"Бумага Revcol глянцевая A4,240";"1561";"0000000000000";"200";"2";"1";"шт"
"Фотобумага LOMOND Двухсторонняя Матовая, 170г/м2, A4 100л.";"1563";"0000000000000";"500";"2";"1";"шт"
"Фотобумага LOMOND Одностороняя Глянцнвая, 140г/м2, A4(21x29)/25л.";"1564";"0000000000000";"190";"2";"1";"шт"
"Жесткий диск Seagate Original SATA 500Gb ST500LM012 (5400rpm) 8Mb 2.5"" Samsung";"1565";"0000000000000";"2800";"2";"1";"шт"
"Флеш накопитель 4GB Verbatim PinStripe, USB 2.0, Желтый";"1566";"0000000000000";"270";"2";"1";"шт"
"Флеш накопитель 4GB Transcend JetFlash 350, USB 2.0, Черный";"1567";"0000000000000";"270";"2";"1";"шт"
"Флэш-драйв 4ГБ Apacer AH 332, синий";"1568";"0000000000000";"270";"2";"1";"шт"
"Флеш накопитель 8GB SanDisk CZ33 Cruzer Fit, USB 2.0";"1569";"0000000000000";"440";"2";"1";"шт"
"Флеш накопитель 8GB Verbatim PinStripe, USB 2.0, Синий";"1570";"0000000000000";"670";"2";"1";"шт"
"Флеш накопитель 16GB SanDisk CZ55 Cruzer Facet, USB 2.0, Silver";"1571";"0000000000000";"650";"2";"1";"шт"
"Клавиатура Gembird KB-8300U-BL-R, USB, черн";"1572";"0000000000000";"270";"2";"1";"шт"
"Очиститель - спрей: Сжатый воздух для продувки пыли Konoos";"1573";"0000000000000";"250";"2";"1";"шт"
"Мышь проводная Defender Optimum MS-130 USB B(Черный) 2кн+кл 800dpi коробочка";"1574";"0000000000000";"290";"2";"1";"шт"
"Кабель Netlan F/UTP  4пары кат. 5е внутренний PVC  одножильный 100Мгц   серый 305 м.";"1575";"0000000000000";"14";"2";"1";"м"
"Привод Asus DRW-24F1ST/BLK/b/AS bulk";"1576";"0000000000000";"950";"2";"1";"шт"
"Разветвитель Defender  QUADRO IRON USB2.0 - 4 порта, метал. корпус, до 480 Мбит/с, +кабель USB 2.0 A";"1577";"0000000000000";"250";"2";"1";"шт"
"Роутер D-Link DIR-300 Ethernet Broadband Router 4-port (4UTP 10/100Mbps, 1WAN)";"1578";"0000000000000";"1100";"2";"1";"шт"
"Мат. плата SocketFM2 GIGABYTE ""GA-F2A55M-S1"" (AMD A55, 2xDDR3, SATA II, RAID, PCI-E, D-Sub, SB, 1Гби";"1580";"0000000000000";"2450";"2";"1";"шт"
"Модуль оперативной памяти 2ГБ DDR3 SDRAM SEC ""M378B5773SB0-CK0"" (PC12800, 1600МГц, CL11), original";"1581";"0000000000000";"1250";"2";"1";"шт"
"Процессор AMD ""A4-5300"" (3.40ГГц, 1024КБ, GPU) SocketFM2";"1582";"0000000000000";"2650";"2";"1";"шт"
"Джойстик 3Cott Gamepad -Single, USB";"1583";"0000000000000";"370";"2";"1";"шт"
"Клавиатура BTC ""5137"", 104+4кн., серебр.-черный (PS/2)";"1584";"0000000000000";"495";"2";"1";"шт"
"Модуль оперативной памяти 2ГБ DDR3 SDRAM Hynix (PC12800, 1600МГц)";"1585";"0000000000000";"1190";"2";"1";"шт"
"Картридер CardReader <All-in-1> USB 2.0 int 3.5"" Black";"1586";"0000000000000";"590";"2";"1";"шт"
"Модуль оперативной памяти 1 Гб  DDR2 NCP";"1588";"0000000000000";"960";"2";"1";"шт"
"Видео карта PALIT GTX550Ti";"1589";"0000000000000";"2000";"1";"1";"шт"
"Ноутбук ASUS ""X555LA"" (Core i3 4010U-1.70ГГц, 4096МБ, 500ГБ, HDG, DVD±RW, LAN, WiFi, BT, WebCam";"1590";"0000000000000";"23000";"2";"1";"шт"
"Материнская плата SocketFM2+ GIGABYTE ""GA-F2A58M-S1"" (AMD A58, 2xDDR3, SATA II, RAID, PCI-E, D-Sub,";"1591";"0000000000000";"3750";"2";"1";"шт"
"ЖК-монитор 21.5"" Samsung ""S22C200N"" LS22C20KNS 1920x1080, 5мс, черный (D-Sub)";"1592";"0000000000000";"7500";"2";"1";"шт"
"Кабель USB 2.0 AM/BM 1.8м Vcom прозрачная  изоляция	";"1593";"0000000000000";"150";"2";"1";"шт"
"Камера интернет 3Cott MD-902, 0.3МПикс, интерполяция до 5МПикс, USB 2.0";"1597";"0000000000000";"650";"2";"1";"шт"
"Жесткий диск 500ГБ HGST ""DT01ACA050"", 7200об/мин., 32МБ (SATA III)";"1598";"0000000000000";"3950";"1";"1";"шт"
"Модем DSL D-Link ""DSL-2650U/RA/U1A"" Annex A/L/M ADSL2/2+ + маршрутизатор 4 порта 100Мбит/сек. + точка доступа WiFi 150Мбит/сек.";"1599";"0000000000000";"1800";"2";"1";"шт"
"Жесткий диск 80ГБ HGST ""DT01ACA050"", 7200об/мин., 32МБ (SATA III)";"1600";"0000000000000";"1500";"1";"1";"шт"
"Блок питания 400W";"1601";"0000000000000";"1200";"2";"1";"шт"
"Компьютер в сборе ""Инфоникс A3-5300"" ";"1603";"0000000000000";"25723.91";"2";"1";"шт"
"БП DNS FinePower DNP400(350W)";"1604";"0000000000000";"1600";"2";"1";"шт"
"Заправочный набор Colouring для Canon/Epson";"1605";"0000000000000";"700";"2";"1";"шт"
"Источник БП DNS Home 850VA";"1606";"0000000000000";"4650";"2";"1";"шт"
"Материнская плата SocketAM3 1155";"1607";"0000000000000";"1500";"2";"1";"шт"
"Коммутатор TP-Link ""TL-CF"" 5 портов 200Мбит/сек.";"1608";"0000000000000";"650";"2";"1";"шт"
"Бумага Lomond A4 глянцевая 30л., пл.160г";"1609";"0000000000000";"215";"2";"1";"шт"
"Бумага Lomond 10*15 глянц 50л.";"1610";"0000000000000";"190";"2";"1";"шт"
"Коммутатор D-Link DES1008A 8xport";"1611";"0000000000000";"690";"2";"1";"шт"
"Коммутатор D-Link DES1005A 5xport";"1612";"0000000000000";"550";"2";"1";"шт"
"МФУ Kyocera FS-1020MFP";"1613";"0000000000000";"5500";"2";"1";"шт"
"Монитор BenQ DL2215 черный";"1614";"0000000000000";"6300";"2";"1";"шт"
"Замена картриджа MIRO Q7553A Black";"1616";"0000000000000";"1200";"1";"1";"шт"
"Мышь проводная CBR CM 102Black, USB";"1617";"0000000000000";"350";"2";"1";"шт"
"Маршрутизатор ADSL2+ UPVEL UR-314AN";"1618";"0000000000000";"1350";"2";"1";"шт"
"Мышь беспроводная Defender Optimum MS-125 Nano";"1619";"0000000000000";"590";"2";"1";"шт"
"Конверты для CD ";"1620";"0000000000000";"3.5";"2";"1";"шт"
"Кабель удлиннительный USB A-A 1.8m";"1621";"0000000000000";"160";"2";"1";"шт"
"Кабель USB A-B 1.8m";"1622";"0000000000000";"160";"2";"1";"шт"
"Мышь беспроводная Ritmix RMW-111";"1623";"0000000000000";"550";"2";"1";"шт"
"Накопитель 16Gb USB 2.0 Silicon Power Ultima";"1624";"0000000000000";"530";"2";"1";"шт"
"Карта памяти  MicroSDHC San Disk 8Gb class 2/4";"1625";"0000000000000";"430";"2";"1";"шт"
"Накопитель 16Gb USB 2.0 Silicon Power Helios";"1626";"0000000000000";"530";"2";"1";"шт"
"Накопитель 16Gb USB 2.0 Silicon Power Touch T01";"1627";"0000000000000";"530";"2";"1";"шт"
"Блок питания ATX DEXP DTS-400";"1628";"0000000000000";"1690";"2";"1";"шт"
"Аккумулятор Delta 12v 7.2 Ah";"1629";"0000000000000";"1250";"2";"1";"шт"
"Блок питания ATX FSP PNR-350W";"1630";"0000000000000";"1750";"2";"1";"шт"
"Пневматический очиститель DNS 300ml";"1631";"0000000000000";"430";"2";"1";"шт"
"Фотобумага DEXP Deluxe Gloss(0805549)10*15 50";"1632";"0000000000000";"180";"2";"1";"шт"
"Фотобумага DEXP Matt A4 100л.";"1633";"0000000000000";"210";"2";"1";"шт"
"Фотобумага Lamond(0102143)170g\m A4 25";"1634";"0000000000000";"230";"2";"1";"шт"
"Док-станция 3хHDD 2,5/3,5 IDE-SATA/USB2.0";"1635";"0000000000000";"3680";"2";"1";"шт"
"Устройство беспроводного канала на 250 метров Nstream v2";"1636";"0000000000000";"12860";"2";"1";"шт"
"Устройство проводного канала на 350 метров UTP-5";"1637";"0000000000000";"35725";"2";"1";"шт"
"ПК DEXP Atlas H100 A4-6300 (3.7 GHz)/4GB/500GB/DVD±RW";"1638";"0000000000000";"18990";"2";"1";"шт"
"Маршрутизатор D-Link  DIR-632 Wireless N Router";"1639";"0000000000000";"2100";"2";"1";"шт"
"Обслуживание вычислительной техники";"1641";"0000000000000";"650";"1";"1";"час"
"Консультации по программному обеспечению";"1642";"0000000000000";"750";"1";"1";"час"
"Установка антивируса TS360";"1643";"0000000000000";"350";"1";"1";"шт"
"Жесткий диск для ВН Seagate Surveillance ST2000VX003 2 Тб";"1644";"0000000000000";"7750";"2";"1";"шт"
"Установка и настройка программного обеспечения";"1645";"0000000000000";"700";"1";"1";"час"
"Жесткий диск  Segate 500 Гб";"1646";"0000000000000";"4000";"1";"1";"шт"
"Системный блок в сборе";"1647";"0000000000000";"1300";"1";"1";"шт"
"Формирование отчетности в ФСС";"1648";"0000000000000";"300";"1";"1";"шт"
"Видеокарта PCI-E 2048МБ GIGABYTE ""GV-N75TD5-2GI"" (GeForce GTX 750 Ti, DDR5, 2xDVI, 2xHDMI)";"1650";"0000000000000";"11300";"2";"1";"шт"
"Жесткий диск 2000ГБ Toshiba ""DT01ACA200"", 7200об/мин., 64МБ (SATA III)";"1651";"0000000000000";"5632.5";"2";"1";"шт"
"Кулер для процессора Socket775/115x/AM2/AM3/FM1/FM2 Zalman ""CNPS90F""";"1652";"0000000000000";"460";"2";"1";"шт"
"Модуль оперативной памяти 8ГБ DDR3 SDRAM Kingston ""ValueRAM"" KVR16N11/8 (PC12800, 1600МГц, CL11)";"1653";"0000000000000";"3400";"2";"1";"шт"
"Корпус Miditower Winard ""Benco 3029С"", ATX, черно-серебр. (450Вт)";"1655";"0000000000000";"2200";"2";"1";"шт"
"Клавиатура Sven ""Standard 301"", 104+1кн., водостойкая, черный (PS/2)	";"1656";"0000000000000";"350";"2";"1";"шт"
"Манипулятор ""мышь"" A4Tech ""OP-620D"" оптич., 3кн.+скр., черный (USB)";"1657";"0000000000000";"350";"2";"1";"шт"
"Манипулятор ""мышь"" Gembird ""MUSOPTI8-801U"", оптич., 2кн.+скр., черный (USB)";"1658";"0000000000000";"280";"2";"1";"шт"
"Манипулятор ""мышь"" Gembird ""MUSOPTI8-920U"", оптич., 2кн.+скр., черный (USB";"1659";"0000000000000";"250";"2";"1";"шт"
"Коммутатор Upvel ""US-5F"" 5 портов 100Мбит/сек.";"1660";"0000000000000";"560";"2";"1";"шт"
"Привод DVD±RW 22x8x16xDVD/48x32x48xCD LITE-ON ""iHAS122-14"", черный";"1661";"0000000000000";"1090";"2";"1";"шт"
"Накопитель USB flash 32ГБ Transcend ""JetFlash 370"" TS32GJF370 (USB2.0)";"1662";"0000000000000";"950";"2";"1";"шт"
"Кабель HDMI to HDMI Telecom (19M -19M) ver.1.4b, 1.5м, с позолоченными контактами";"1663";"0000000000000";"180";"2";"1";"шт"
"Кабель HDMI to HDMI Telecom (19M -19M) ver.1.4b, 3м, с позолоченными контактами";"1664";"0000000000000";"280";"2";"1";"шт"
"ЖК-монитор 23.6"" ViewSonic ""VG2433-LED"" 1920x1080, 5мс, черный (D-Sub, DVI)";"1665";"0000000000000";"9600";"2";"1";"шт"
"Удлинитель USB2.0 ""HC-U-8003"", медь 28+24AWG, позолоченные контакты, с ферритовыми кольцами (1.8м)";"1666";"0000000000000";"160";"2";"1";"шт"
"Удлинитель кабеля питания VDE (1.8м)";"1667";"0000000000000";"150";"2";"1";"шт"
"Кабель USB2.0 Am-->micro-B 5P, VCOM 1.5м , черный <VUS6945-1.5MO>";"1668";"0000000000000";"120";"2";"1";"шт"
"Кабель USB 2.0 AM/BM 3м Telecom";"1669";"0000000000000";"160";"2";"1";"шт"
"Фильтр электропитания на 6 розеток ""Гарнизон EHW-6"" (1.8м)";"1670";"0000000000000";"280";"2";"1";"шт"
"Системный блок Инфоникс Game i5_8G_GTX750Ti2G_2T";"1671";"0000000000000";"45000";"2";"1";"шт"
"Замена термопленки HP 1010 (принтер Canon LBP 2900)";"1672";"0000000000000";"1650";"1";"1";"шт"
"Батарея акк. Ginzzu ""GB-1270"" 12В 7.0 А*ч Х2";"1673";"0000000000000";"1572";"2";"1";"шт"
"Гарнитура Sven ""SEB-260M"", черный";"1674";"0000000000000";"310";"2";"1";"шт"
"Материнская плата SocketFM2+ GIGABYTE ""GA-F2A68HM-S1"" (AMD A68H, 2xDDR3, SATA III, RAID, PCI-E, D-Su";"1675";"0000000000000";"4300";"2";"1";"шт"
"Модуль оперативной памяти 2ГБ DDR3 SDRAM Kingston ""ValueRAM"" KVR16N11S6/2 (PC12800, 1600МГц, CL11)";"1676";"0000000000000";"990";"2";"1";"шт"
"Системный блок Инфоникс Office (МК-1117И)";"1677";"0000000000000";"13760";"2";"1";"шт"
"Системный блок Инфоникс Office FM2A4_4G_500G";"1678";"0000000000000";"16500";"2";"1";"шт"
"ЖК-монитор 21.5"" Samsung ""S22E200NY"" LS22EZNYI 1920x1080, 5мс, черный (D-Sub)";"1679";"0000000000000";"8470";"2";"1";"шт"
"Блок питания для ноутбука LVSUN ""Ultra Slim Universal Laptop AC Adaptor"" LS-PAB90AS универсальный";"1680";"0000000000000";"1500";"2";"1";"шт"
"Наушники Cosonic ""CD-828MV"", с микрофоном, с регулятором громкости";"1681";"0000000000000";"790";"2";"1";"шт"
"Клавиатура Gembird ""KB-8300U-BL-R"", 104кн., белая (USB)";"1682";"0000000000000";"380";"2";"1";"шт"
"Клавиатура Sven ""Standard 301"", 104+1кн., водостойкая, черный (USB)/PS2";"1683";"0000000000000";"350";"2";"1";"шт"
"Привод DVD±RW 24x8x16xDVD/48x24x48xCD ASUS ""DRW-24F1MT"", черный (SATA)";"1684";"0000000000000";"1190";"2";"1";"шт"
"Привод DVD±RW 22x8x16xDVD/48x32x48xCD LITE-ON ""iHAS122-11"", черный (SATA)";"1685";"0000000000000";"1200";"2";"1";"шт"
"Манипулятор ""мышь"" Delux ""M312"", оптич., 2кн.+скр., черный (PS/2)	";"1686";"0000000000000";"290";"2";"1";"шт"
"""Мышь"" Logitech ""B100"" 910-003360, оптич., 2кн.+скр., белый (USB)";"1687";"0000000000000";"350";"2";"1";"шт"
"Материнская плата SocketFM2 GIGABYTE ""GA-F2A55-DS3"" (AMD A55, 2xDDR3, SATA II, RAID, PCI-E, HDMI, SB";"1688";"0000000000000";"3990";"2";"1";"шт"
